,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
4,Booischot,Appartement,Immeuble d'appartements,770000.0,notariale,5,,0,0,0,,,1,,,,,0,old,1977,283,https://www.zimmo.be/fr/booischot-2221/a-vendre/appartement/JRY52/
5,,Bien professionnel,Usage mixte,,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/deurne-2100/a-vendre/bien-professionnel/JRY35/
6,Bornem,Appartement,,445000.0,notariale,4,115,0,0,0,True,6,0,115,,,,0,new,2019,,https://www.zimmo.be/fr/bornem-2880/a-vendre/appartement/JRXK9/
7,Bornem,Maison,,595000.0,notariale,5,145,0,0,0,,,1,,,,3,0,new,2019,,https://www.zimmo.be/fr/bornem-2880/a-vendre/maison/JRXK8/
8,Mol,Appartement,,285713.0,notariale,2,,0,0,0,,,0,,,,,0,old,2021,,https://www.zimmo.be/fr/mol-2400/a-vendre/appartement/JRX0P/
9,Mol,Appartement,Penthouse,492949.0,notariale,3,,0,0,0,,,0,,,,,0,old,2021,,https://www.zimmo.be/fr/mol-2400/a-vendre/appartement/JRX0N/
0,Meerhout,Bien professionnel,Bien commercial avec habitation,245000,notariale,3,310,0,0,0,,,0,,,,4,0,,1947,370,https://www.zimmo.be/fr/meerhout-2450/a-vendre/bien-professionnel/JY2U3/
1,Vorst,Maison,Maison unifamiliale,227000,notariale,4,,0,0,0,,,0,,,,4,0,,1962,761,https://www.zimmo.be/fr/vorst-2430/a-vendre/maison/JY2TZ/
2,Mechelen,Maison,Maison unifamiliale,325000,notariale,5,120,0,0,0,,,0,,,,2,0,,,275,https://www.zimmo.be/fr/mechelen-2800/a-vendre/maison/JY2U0/
3,Wechelderzande,Maison,Maison de vacances,215000,notariale,4,103,0,0,0,,,0,,,,4,0,,2006,150,https://www.zimmo.be/fr/wechelderzande-2275/a-vendre/maison/JY2U1/
4,Vorst,Maison,Maison unifamiliale,217000,notariale,3,,0,0,0,,,0,,,,4,0,,1966,617,https://www.zimmo.be/fr/vorst-2430/a-vendre/maison/JY2TY/
5,,Projet,,214550,notariale,0,,0,0,0,,,0,,,,,0,,2022,,https://www.zimmo.be/fr/willebroek-2830/a-vendre/projet-immobilier/100462Z/
6,Herentals,Maison,Maison unifamiliale,334000,notariale,5,88,0,0,0,,,0,,,,3,0,,1960,,https://www.zimmo.be/fr/herentals-2200/a-vendre/maison/JY2TX/
7,Antwerpen,Appartement,,129500,notariale,1,30,0,0,0,,,0,,,,4,0,,2014,174,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/appartement/JY2VB/
8,Antwerpen,Appartement,,129500,notariale,1,30,0,0,0,,,0,,,,4,0,,2014,174,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/appartement/JY2VC/
9,Meerhout,Appartement,,239000,notariale,3,81,0,0,0,,,0,,,,3,0,,2019,,https://www.zimmo.be/fr/meerhout-2450/a-vendre/appartement/JY2TL/
0,Brasschaat,Appartement,,319000,notariale,4,90,0,0,0,True,1,1,90,396,486,,0,new,1992,,https://www.zimmo.be/fr/brasschaat-2930/a-vendre/appartement/JXAQ4/
1,Puurs,Terrain,Terrain à bâtir,149000,notariale,0,,0,0,0,,,0,,,96,3,0,,,,https://www.zimmo.be/fr/puurs-2870/a-vendre/terrain/JXAPA/
2,Puurs,Terrain,Terrain à bâtir,175200,notariale,0,,0,0,0,,,0,,,16,3,0,,,,https://www.zimmo.be/fr/puurs-2870/a-vendre/terrain/JXAP9/
3,Puurs,Terrain,Terrain à bâtir,149000,notariale,0,,0,0,0,,,0,,,02,3,0,,,,https://www.zimmo.be/fr/puurs-2870/a-vendre/terrain/JXAPB/
4,Antwerpen,Appartement,,479000,notariale,4,90,0,0,0,True,89,0,127,,,2,0,old,2020,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXAOR/
5,Antwerpen,Maison,,1100000,notariale,8,434,0,0,0,,,0,,,112,2,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/maison/JXAOT/
6,Antwerpen,Appartement,,575000,notariale,3,129,0,0,0,,,0,,,,,0,,,140,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXAOU/
7,Antwerpen,Appartement,,479000,notariale,3,48,0,0,0,True,31,0,137,,,2,0,old,2020,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXAOS/
8,Deurne,Bien professionnel,Espace de bureaux,320000,notariale,1,,0,0,0,,,0,,,,3,0,old,2018,,https://www.zimmo.be/fr/deurne-2100/a-vendre/bien-professionnel/JXAPN/
9,Antwerpen,Bien professionnel,Rez-de-chaussée commercial,220000,notariale,0,68,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/bien-professionnel/JXANB/
0,Olen,Maison,Maison exceptionnelle,334000,notariale,5,220,0,0,0,,,0,,,115,4,0,old,1961,714,https://www.zimmo.be/fr/olen-2250/a-vendre/maison/JWXC1/
1,Poppel,Maison,Bungalow,69000,notariale,2,45,0,0,0,,,1,,,23,4,0,,,795,https://www.zimmo.be/fr/poppel-2382/a-vendre/maison/JT7PV/
2,Antwerpen,Appartement,,319000,notariale,3,60,0,0,0,True,80,0,70,,,2,0,new,2021,,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JWX8Y/
3,Antwerpen,Appartement,,359000,notariale,3,43,0,0,0,True,20,0,70,,,2,0,new,2021,,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JWX90/
4,Antwerpen,Appartement,,215000,notariale,2,70,0,0,0,True,10,0,52,,,2,0,new,2021,,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JWX8X/
5,Antwerpen,Appartement,,425000,notariale,3,80,0,0,0,True,31,0,79,,,2,0,new,2021,,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JWX8Z/
6,Balen,Maison,,395000,notariale,6,,0,0,0,,,1,,,260,4,0,,,417,https://www.zimmo.be/fr/balen-2490/a-vendre/maison/JWX6N/
7,Boom,Maison,,310700,notariale,4,122,0,0,0,True,24,0,80,119,199,2,0,old,2021,,https://www.zimmo.be/fr/boom-2850/a-vendre/maison/JWX6S/
8,Antwerpen,Appartement,,749000,notariale,4,163,0,0,0,,,0,,,163,3,0,old,1925,123,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JWX5B/
9,Mechelen,Maison,,295000,notariale,4,112,0,0,0,,,0,,,47,2,0,,,232,https://www.zimmo.be/fr/mechelen-2800/a-vendre/maison/JWX4W/
0,Antwerpen,Maison,Maison unifamiliale,675000,notariale,7,345,0,0,0,,,0,,,153,2,0,new,1889,460,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/maison/JX2ZX/
1,Duffel,Bien professionnel,Immeuble d’appartements,399000,notariale,9,290,0,0,0,,,1,,,146,3,0,new,1951,619,https://www.zimmo.be/fr/duffel-2570/a-vendre/bien-professionnel/JX2ZP/
2,Deurne,Appartement,,199000,notariale,5,129,0,0,0,True,14,0,,,,3,0,old,1967,256,https://www.zimmo.be/fr/deurne-2100/a-vendre/appartement/JX2ZT/
3,Meerhout,Maison,Maison unifamiliale,389000,notariale,7,229,0,0,0,,,1,,,831,4,0,old,1976,313,https://www.zimmo.be/fr/meerhout-2450/a-vendre/maison/JX0CG/
4,Kontich,Maison,Maison deux facades,280000,notariale,4,182,0,0,0,,,0,94,61,155,2,0,new,,548,https://www.zimmo.be/fr/kontich-2550/a-vendre/maison/JVJAH/
5,Berchem,Appartement,,299000,notariale,4,110,0,0,0,,,0,110,,,3,0,new,1930,180,https://www.zimmo.be/fr/berchem-2600/a-vendre/appartement/JWHV2/
6,Borgerhout,Bien professionnel,Autre,419000,notariale,3,70,0,0,0,,,0,120,0,120,2,0,new,1930,550,https://www.zimmo.be/fr/borgerhout-2140/a-vendre/bien-professionnel/JX2YP/
7,Kontich,Appartement,Duplex,369000,notariale,7,158,0,0,1,True,50,1,177,,,3,0,new,2000,187,https://www.zimmo.be/fr/kontich-2550/a-vendre/appartement/JX2YW/
8,Balen,Maison,,379000,notariale,5,228,0,0,0,,,0,,,384,3,0,,,,https://www.zimmo.be/fr/balen-2490/a-vendre/maison/JX2YE/
9,Oppuurs,Maison,,275000,notariale,3,163,0,0,0,,,0,,,118,2,0,old,1930,295,https://www.zimmo.be/fr/oppuurs-2890/a-vendre/maison/JX2WJ/
0,Antwerpen,Maison,Maison exceptionnelle,445000.0,notariale,6,320,0,0,0,,,1,,,153,2,0,,,484,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/maison/JWKF0/
1,Retie,Appartement,,174000.0,notariale,3,80,0,0,0,,,0,,,579,2,0,old,1996,195,https://www.zimmo.be/fr/retie-2470/a-vendre/appartement/JWKCI/
2,Antwerpen,Maison,,660000.0,notariale,8,376,0,0,0,,,0,,,,2,0,,,195,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/maison/JULAB/
3,Geel,Bien professionnel,Rez-de-chaussée commercial,697900.0,notariale,4,554,0,0,0,,,0,,,,4,0,old,2020,,https://www.zimmo.be/fr/geel-2440/a-vendre/bien-professionnel/JU9VD/
4,Boechout,Maison,Maison style pastorie,1042000.0,notariale,12,,0,0,0,,,1,50,525,575,4,0,old,1900,602,https://www.zimmo.be/fr/boechout-2530/a-vendre/maison/JWKA1/
5,Deurne,Maison,,215000.0,notariale,3,,0,0,0,,,0,,,,3,0,old,1850,725,https://www.zimmo.be/fr/deurne-2100/a-vendre/maison/JWK9E/
6,Berlaar,Maison,Maison unifamiliale,325000.0,notariale,7,156,0,0,0,,,0,,,197,,0,,,297,https://www.zimmo.be/fr/berlaar-2590/a-vendre/maison/JWK27/
7,,Maison,Maison unifamiliale,,notariale,4,105,0,0,0,,,0,56,60,116,,0,,,176,https://www.zimmo.be/fr/lier-2500/a-vendre/maison/JWK26/
8,Antwerpen,Maison,,295000.0,notariale,10,240,0,0,0,,,0,,,82,2,0,,,287,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/maison/JWK0P/
9,Merksem,Maison,Maison unifamiliale,350000.0,notariale,6,182,0,0,0,True,35,0,,,72,2,0,old,1939,149,https://www.zimmo.be/fr/merksem-2170/a-vendre/maison/JWK0R/
0,Borgerhout,Appartement,,175000,notariale,3,75,0,0,0,,,0,,,,2,0,,,211,https://www.zimmo.be/fr/borgerhout-2140/a-vendre/appartement/JXCG2/
1,Antwerpen,Appartement,,349000,notariale,3,120,0,0,0,True,12,0,,,,2,0,,,,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JXCII/
2,Antwerpen,Appartement,,175000,notariale,2,34,0,0,0,,,0,,,,2,0,,,315,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXCIM/
3,Antwerpen,Appartement,,379000,notariale,5,120,0,0,0,True,2,0,,,,2,0,,,182,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXCIJ/
4,Antwerpen,Appartement,,165000,notariale,2,34,0,0,0,,,0,,,,2,0,,,315,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXCIN/
5,Antwerpen,Maison,,700000,notariale,0,,0,0,0,,,0,,,48,2,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/maison/JXCIK/
6,Antwerpen,Appartement,,195000,notariale,2,34,0,0,0,,,0,,,,2,0,,,315,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXCIL/
7,Boom,Maison,,105000,notariale,0,62,0,0,0,,,0,,,,2,0,,,413,https://www.zimmo.be/fr/boom-2850/a-vendre/maison/JXCIP/
8,Antwerpen,Appartement,,165000,notariale,2,42,0,0,0,,,0,,,,2,0,,,335,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXCIO/
9,Aartselaar,Maison,,545000,notariale,9,254,0,0,0,,,1,,,338,3,0,,,173,https://www.zimmo.be/fr/aartselaar-2630/a-vendre/maison/JXCDZ/
0,Willebroek,Appartement,,255000.0,notariale,4,120,0,0,0,True,7,0,,,,3,0,,,101,https://www.zimmo.be/fr/willebroek-2830/a-vendre/appartement/JWAZR/
1,Willebroek,Appartement,,250000.0,notariale,3,102,0,0,0,True,8,0,,,,3,0,,,,https://www.zimmo.be/fr/willebroek-2830/a-vendre/appartement/JWAZU/
2,,Bien professionnel,Bâtiment commercial,,notariale,0,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/geel-2440/a-vendre/bien-professionnel/JWAUR/
3,Sint-Katelijne-Waver,Maison,,379000.0,notariale,6,250,0,0,0,True,30,1,,,685,3,0,,,682,https://www.zimmo.be/fr/sint-katelijne-waver-2860/a-vendre/maison/JWAQ2/
4,Brasschaat,Bien professionnel,Commerce,415000.0,notariale,1,300,0,0,0,,,0,,,,2,0,,,240,https://www.zimmo.be/fr/brasschaat-2930/a-vendre/bien-professionnel/JWAPD/
5,,Appartement,,,notariale,1,,0,0,0,,,0,,,,,0,new,1972,138,https://www.zimmo.be/fr/vlimmeren-2340/a-vendre/appartement/JWAPE/
6,Antwerpen,Appartement,Studio avec coin lit,140000.0,notariale,2,39,0,0,0,,,1,,,,,0,,,297,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JWAP2/
7,Ranst,Bien professionnel,Bâtiment commercial,355000.0,notariale,0,,0,0,0,,,0,,,,3,0,,,970,https://www.zimmo.be/fr/ranst-2520/a-vendre/bien-professionnel/JWAOZ/
8,Antwerpen,Appartement,Penthouse,595000.0,notariale,6,141,0,0,0,True,96,0,,,,,0,old,2000,215,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JWAOU/
9,Antwerpen,Appartement,,680000.0,notariale,4,138,0,0,0,,,0,,,,,0,old,2000,130,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JWAOX/
0,Tongerlo,Appartement,,229000,notariale,4,94,0,0,0,True,32,1,,,,,0,,2001,281,https://www.zimmo.be/fr/tongerlo-2260/a-vendre/appartement/JXT5K/
1,Broechem,Maison,Maison unifamiliale,199000,notariale,4,124,0,0,0,,,1,,,,2,0,,1952,114,https://www.zimmo.be/fr/broechem-2520/a-vendre/maison/JXT5Q/
2,Mortsel,Maison,Bel-étage,398000,notariale,6,178,0,0,0,,,1,,,,2,0,,1957,218,https://www.zimmo.be/fr/mortsel-2640/a-vendre/maison/JXT5J/
3,Breendonk,Terrain,Terrain à bâtir,190000,notariale,0,,0,0,0,,,1,,,,3,0,,,,https://www.zimmo.be/fr/breendonk-2870/a-vendre/terrain/JXT5I/
4,Breendonk,Terrain,Terrain à bâtir,160000,notariale,0,,0,0,0,,,1,,,,2,0,,,,https://www.zimmo.be/fr/breendonk-2870/a-vendre/terrain/JXT5G/
5,Breendonk,Terrain,Terrain à bâtir,167500,notariale,0,,0,0,0,,,1,,,,2,0,,,,https://www.zimmo.be/fr/breendonk-2870/a-vendre/terrain/JXT5H/
6,Kapellen,Maison,,429000,notariale,7,,0,0,0,True,16,1,,,,2,0,,,246,https://www.zimmo.be/fr/kapellen-2950/a-vendre/maison/JXT5F/
7,Wommelgem,Bien professionnel,,219000,notariale,1,,0,0,0,,,0,,,,2,0,,1993,,https://www.zimmo.be/fr/wommelgem-2160/a-vendre/bien-professionnel/JXT5E/
8,Vorselaar,Maison,Ferme,1500000,notariale,7,381,0,0,0,,,0,,,,4,0,,,140,https://www.zimmo.be/fr/vorselaar-2290/a-vendre/maison/JXT41/
9,Hoogstraten,Maison,Maison unifamiliale,575000,notariale,5,,0,0,0,,,1,,,,4,0,,2008,245,https://www.zimmo.be/fr/hoogstraten-2320/a-vendre/maison/JXT3Y/
0,Aartselaar,Maison,Maison bourgeoise,445000.0,notariale,4,,0,0,0,,,0,,,,,0,old,1934,732,https://www.zimmo.be/fr/aartselaar-2630/a-vendre/maison/JQL6A/
1,Lint,Appartement,,359000.0,notariale,3,102,0,0,0,True,22,1,,,,2,0,old,2021,,https://www.zimmo.be/fr/lint-2547/a-vendre/appartement/JQL61/
2,Burcht,Garage,Place de stationnement,24500.0,notariale,0,50,0,0,0,,,0,50,0,50,2,0,,,,https://www.zimmo.be/fr/burcht-2070/a-vendre/garage/JQKVC/
3,Burcht,Garage,Place de stationnement,24500.0,notariale,0,43,0,0,0,,,0,43,0,43,2,0,,,,https://www.zimmo.be/fr/burcht-2070/a-vendre/garage/JQKVE/
4,Burcht,Garage,Place de stationnement,24500.0,notariale,0,50,0,0,0,,,0,50,0,50,2,0,,,,https://www.zimmo.be/fr/burcht-2070/a-vendre/garage/JQKVD/
5,Wilrijk,Appartement,Duplex,469000.0,notariale,5,215,0,0,0,,,0,,,,2,0,old,1996,232,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/appartement/JQKQ2/
6,,Bien professionnel,Bureaux,,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/zwijndrecht-2070/a-vendre/bien-professionnel/JQKJD/
7,Hallaar,Maison,Maison unifamiliale,394500.0,notariale,4,189,0,0,0,,,1,,,379,3,0,old,2021,,https://www.zimmo.be/fr/hallaar-2220/a-vendre/maison/JQK6Y/
8,Antwerpen,Garage,Garage en sous-sol,45000.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/garage/JQIYI/
9,,Maison,Ferme,,notariale,4,240,0,0,1,,,1,,,000,4,0,,,200,https://www.zimmo.be/fr/meer-2321/a-vendre/maison/JQIPC/
0,Booischot,Appartement,,180000,notariale,3,100,0,0,0,,,0,,,,,0,old,1977,283,https://www.zimmo.be/fr/booischot-2221/a-vendre/appartement/JQRAG/
1,Booischot,Appartement,,160000,notariale,3,91,0,0,0,,,0,,,,,0,old,1977,283,https://www.zimmo.be/fr/booischot-2221/a-vendre/appartement/JQRA8/
2,Booischot,Appartement,Penthouse,245000,notariale,4,191,0,0,0,,,0,,,,,0,old,1977,700,https://www.zimmo.be/fr/booischot-2221/a-vendre/appartement/JQRA3/
3,Antwerpen,Bien professionnel,Commerce,157500,notariale,0,63,0,0,0,,,0,,,42,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/bien-professionnel/JQQJL/
4,Boom,Garage,Cave,15000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/boom-2850/a-vendre/garage/JQPXG/
5,Hemiksem,Bien professionnel,Usage mixte,695000,notariale,6,444,0,0,1,,,0,,,397,2,0,new,,349,https://www.zimmo.be/fr/hemiksem-2620/a-vendre/bien-professionnel/JQPDK/
6,Niel,Appartement,,369000,notariale,5,144,0,0,0,True,19,0,,,,,0,old,2014,111,https://www.zimmo.be/fr/niel-2845/a-vendre/appartement/JQP17/
7,Boom,Appartement,Penthouse,799000,notariale,4,200,0,0,0,True,100,0,,,,3,0,old,2011,169,https://www.zimmo.be/fr/boom-2850/a-vendre/appartement/JQOY9/
8,Laakdal,Appartement,Duplex,219000,notariale,3,105,0,0,0,True,8,0,,,,2,0,old,2008,297,https://www.zimmo.be/fr/laakdal-2430/a-vendre/appartement/JQOWT/
9,Antwerpen,Bien professionnel,Complexe de bureaux,900000,notariale,0,495,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2030/a-vendre/bien-professionnel/JQOJX/
0,Lille,Appartement,App. rez-de-chaussée,325000,notariale,5,116,0,0,0,,,1,,,,4,0,new,,,https://www.zimmo.be/fr/lille-2275/a-vendre/appartement/JWT6C/
1,Brasschaat,Maison,Maison unifamiliale,339000,notariale,5,30,0,0,0,,,0,,,372,3,0,new,1970,500,https://www.zimmo.be/fr/brasschaat-2930/a-vendre/maison/JWT6B/
2,Deurne,Appartement,App. rez-de-chaussée,184000,notariale,4,81,0,0,0,True,3,0,,,,3,0,old,1971,429,https://www.zimmo.be/fr/deurne-2100/a-vendre/appartement/JWT6A/
3,Brasschaat,Bien professionnel,Rez-de-chaussée commercial,399000,notariale,0,,0,0,0,,,0,,,14,2,0,new,1997,154,https://www.zimmo.be/fr/brasschaat-2930/a-vendre/bien-professionnel/JWT68/
4,Lille,Appartement,Penthouse,286500,notariale,4,97,0,0,0,,,0,,,,4,0,new,,,https://www.zimmo.be/fr/lille-2275/a-vendre/appartement/JWT6F/
5,Lille,Appartement,,249000,notariale,2,77,0,0,0,,,0,,,,,0,new,,,https://www.zimmo.be/fr/lille-2275/a-vendre/appartement/JWT6E/
6,Geel,Terrain,Bois,149000,notariale,0,,0,0,0,,,0,,,234,,0,,,,https://www.zimmo.be/fr/geel-2440/a-vendre/terrain/JWT60/
7,Oud-Turnhout,Maison,,285000,notariale,5,175,0,0,0,,,1,,,350,,0,old,1959,552,https://www.zimmo.be/fr/oud-turnhout-2360/a-vendre/maison/JWT61/
8,Booischot,Maison,Maison exceptionnelle,520000,notariale,9,,0,0,0,,,0,,,995,3,0,old,2002,171,https://www.zimmo.be/fr/booischot-2221/a-vendre/maison/JWT5Y/
9,Sint-Lenaarts,Maison,,290000,agence,4,,0,0,0,,,0,,,632,4,0,old,1960,641,https://www.zimmo.be/fr/sint-lenaarts-2960/a-vendre/maison/JWT5T/
0,Berchem,Garage,Place de stationnement,12500,notariale,0,,0,0,0,,,0,,,,,0,old,1966,,https://www.zimmo.be/fr/berchem-2600/a-vendre/garage/JWRI0/
1,Antwerpen,Bien professionnel,,760000,notariale,18,467,0,0,0,True,14,0,,,131,2,0,new,,220,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/bien-professionnel/JWRHQ/
2,Stabroek,Maison,,449000,notariale,8,235,0,0,0,,,1,,,325,3,0,old,2021,,https://www.zimmo.be/fr/stabroek-2940/a-vendre/maison/JWRHR/
3,Rumst,Maison,,219000,notariale,3,120,0,0,0,True,20,1,,,138,2,0,,,481,https://www.zimmo.be/fr/rumst-2840/a-vendre/maison/JWN5P/
4,Mechelen,Appartement,Loft,449100,notariale,6,200,0,0,0,True,8,0,,,,3,0,old,2007,164,https://www.zimmo.be/fr/mechelen-2800/a-vendre/appartement/JWRGB/
5,Bornem,Maison,,695000,notariale,5,196,0,0,0,,,1,,,481,4,0,old,1900,837,https://www.zimmo.be/fr/bornem-2880/a-vendre/maison/JWRFH/
6,Onze-Lieve-Vrouw-Waver,Appartement,,199000,notariale,2,81,0,0,0,True,22,0,,,,2,0,,,,https://www.zimmo.be/fr/onze-lieve-vrouw-waver-2861/a-vendre/appartement/JWRCJ/
7,Turnhout,Maison,Maison unifamiliale,169000,notariale,3,71,0,0,0,,,1,,,45,2,0,,,369,https://www.zimmo.be/fr/turnhout-2300/a-vendre/maison/JWR13/
8,Lille,Maison,Maison unifamiliale,364000,notariale,5,276,0,0,0,True,22,0,,,34,2,0,old,2021,,https://www.zimmo.be/fr/lille-2275/a-vendre/maison/JWR3I/
9,Tielen,Terrain,Terrain à bâtir,179000,notariale,0,,0,0,0,,,0,,,714,,0,,,,https://www.zimmo.be/fr/tielen-2460/a-vendre/terrain/JWQWM/
0,Antwerpen,Appartement,,339000,notariale,3,106,0,0,0,True,30,0,,,,,0,,,170,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXZXJ/
1,Antwerpen,Appartement,,265000,notariale,4,105,0,0,0,True,5,0,,,,3,0,,,160,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/appartement/JY005/
2,Arendonk,Maison,,595000,notariale,5,151,0,0,0,True,38,1,,,,4,0,,,,https://www.zimmo.be/fr/arendonk-2370/a-vendre/maison/JXZXB/
3,Wechelderzande,Maison,,212900,notariale,3,80,0,0,0,,,1,,,,4,0,,,,https://www.zimmo.be/fr/wechelderzande-2275/a-vendre/maison/JXZXA/
4,Brecht,Bien professionnel,Bâtiment d’entreprise,676000,notariale,0,541,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/brecht-2960/a-vendre/bien-professionnel/JXZZ8/
5,Zoersel,Maison,,445000,notariale,5,160,0,0,0,,,1,,,,4,0,,2020,,https://www.zimmo.be/fr/zoersel-2980/a-vendre/maison/JXZWY/
6,Sint-Amands,Maison,,249000,notariale,4,143,0,0,0,,,1,,,,3,0,,1971,602,https://www.zimmo.be/fr/sint-amands-2890/a-vendre/maison/JXZUB/
7,Turnhout,Maison,Villa,749000,notariale,6,320,0,0,0,True,50,1,,,,4,0,,1985,360,https://www.zimmo.be/fr/turnhout-2300/a-vendre/maison/JXZU9/
8,Mortsel,Maison,,295000,notariale,4,136,0,0,0,True,30,1,,,,3,0,,,431,https://www.zimmo.be/fr/mortsel-2640/a-vendre/maison/JXZWI/
9,Laakdal,Maison,,268000,notariale,5,132,0,0,0,,,1,,,,3,0,,1981,229,https://www.zimmo.be/fr/laakdal-2430/a-vendre/maison/JXZU0/
0,Aartselaar,Maison,,657024,notariale,9,,0,0,0,,,1,,,,3,0,,,,https://www.zimmo.be/fr/aartselaar-2630/a-vendre/maison/JXIX1/
1,Berchem,Maison,Maison de ville,849000,notariale,8,312,0,0,0,,,1,,,,2,0,,,235,https://www.zimmo.be/fr/berchem-2600/a-vendre/maison/JXIWZ/
2,Borgerhout,Appartement,,295000,notariale,4,127,0,0,0,True,70,0,,,,2,0,,,389,https://www.zimmo.be/fr/borgerhout-2140/a-vendre/appartement/JXIWY/
3,Antwerpen,Maison,,395000,notariale,4,160,0,0,0,,,0,,,,2,0,,1953,532,https://www.zimmo.be/fr/antwerpen-2020/a-vendre/maison/JXIYD/
4,Edegem,Maison,,349000,notariale,4,160,0,0,0,True,40,0,,,,2,0,,1936,256,https://www.zimmo.be/fr/edegem-2650/a-vendre/maison/JXIYC/
5,Antwerpen,Appartement,,399000,notariale,2,90,0,0,0,,,0,,,,3,0,,,233,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXJ0M/
6,Antwerpen,Appartement,Studio avec coin lit,208000,notariale,2,46,0,0,0,,,1,,,,4,0,,,133,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JXJ0I/
7,Antwerpen,Appartement,,549000,notariale,4,160,0,0,0,,,0,,,,2,0,,,235,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXJ0K/
8,Antwerpen,Appartement,,575000,notariale,7,70,0,0,0,,,1,,,,2,0,,,130,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/appartement/JXJ0G/
9,Kontich,Appartement,,315000,notariale,4,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/kontich-2550/a-vendre/appartement/JXJ4M/
0,Kalmthout,Maison,,419000,notariale,6,184,0,0,0,,,1,,,470,3,0,old,2021,,https://www.zimmo.be/fr/kalmthout-2920/a-vendre/maison/JUZIK/
1,Geel,Bien professionnel,Commerce,395000,notariale,0,360,0,0,0,,,0,,,127,4,0,old,1994,,https://www.zimmo.be/fr/geel-2440/a-vendre/bien-professionnel/JUZHK/
2,Geel,Garage,Place de stationnement,6500,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/geel-2440/a-vendre/garage/JUZHO/
3,Turnhout,Bien professionnel,Rez-de-chaussée commercial,264400,notariale,0,166,0,0,0,,,0,,,,,0,old,2019,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/bien-professionnel/JUZ5I/
4,Turnhout,Bien professionnel,Rez-de-chaussée commercial,206500,notariale,0,126,0,0,0,,,0,,,,,0,old,2019,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/bien-professionnel/JUZ5J/
5,Willebroek,Appartement,,199500,notariale,3,78,0,0,0,,,0,,,,2,0,old,2011,103,https://www.zimmo.be/fr/willebroek-2830/a-vendre/appartement/JUZ4W/
